Date_time|Bet|Win|Winning_text|Cards_played|Potential_win|Potential_winning_text|Ten_cards
09/09/2021, 16:06:14|5|10|Two pair|['clubs_9', 'diamonds_2', 'hearts_2', 'diamonds_3', 'hearts_3']|10|Two pair|['spades_ace', 'diamonds_2', 'hearts_2', 'diamonds_6', 'diamonds_9', 'clubs_9', 'diamonds_3', 'hearts_3', 'clubs_8', 'clubs_ace']
09/09/2021, 16:06:22|5|0||['hearts_2', 'hearts_ace', 'spades_5', 'diamonds_6', 'spades_jack']|20|Straight|['diamonds_8', 'hearts_ace', 'clubs_5', 'hearts_7', 'spades_3', 'hearts_2', 'spades_5', 'diamonds_6', 'spades_jack', 'diamonds_7']
09/09/2021, 16:06:33|5|0||['spades_queen', 'spades_4', 'hearts_3', 'clubs_2', 'diamonds_5']|20|Straight|['hearts_8', 'spades_4', 'hearts_3', 'clubs_2', 'diamonds_5', 'spades_queen', 'clubs_3', 'spades_8', 'hearts_king', 'clubs_king']
09/09/2021, 16:06:44|5|0||['diamonds_jack', 'diamonds_2', 'spades_6', 'diamonds_3', 'diamonds_7']|20|Straight|['diamonds_jack', 'diamonds_2', 'spades_7', 'diamonds_3', 'diamonds_7', 'spades_6', 'hearts_2', 'clubs_4', 'spades_jack', 'hearts_10']
09/09/2021, 16:06:51|5|0||['clubs_10', 'diamonds_king', 'diamonds_2', 'clubs_7', 'hearts_ace']|20|Straight|['spades_5', 'diamonds_king', 'clubs_8', 'diamonds_7', 'clubs_6', 'clubs_10', 'diamonds_2', 'clubs_7', 'hearts_ace', 'hearts_7']
09/09/2021, 16:06:59|5|5|Pair Jack's|['hearts_6', 'spades_jack', 'hearts_jack', 'diamonds_5', 'hearts_10']|30|Flush|['clubs_8', 'spades_jack', 'hearts_jack', 'hearts_7', 'hearts_ace', 'hearts_6', 'diamonds_5', 'hearts_10', 'clubs_5', 'diamonds_king']
09/09/2021, 16:07:06|5|5|Pair Jack's|['spades_jack', 'diamonds_7', 'clubs_8', 'spades_2', 'diamonds_jack']|30|Flush|['spades_jack', 'spades_8', 'hearts_3', 'spades_6', 'diamonds_jack', 'diamonds_7', 'clubs_8', 'spades_2', 'diamonds_5', 'spades_7']
09/09/2021, 16:07:15|5|10|Two pair|['hearts_2', 'hearts_ace', 'diamonds_ace', 'spades_3', 'clubs_3']|45|Full house|['diamonds_king', 'hearts_ace', 'diamonds_ace', 'spades_3', 'clubs_3', 'hearts_2', 'hearts_9', 'hearts_5', 'clubs_ace', 'clubs_8']
09/09/2021, 16:07:22|5|0||['spades_5', 'clubs_10', 'clubs_king', 'spades_ace', 'hearts_6']|10|Two pair|['hearts_5', 'hearts_8', 'spades_10', 'spades_ace', 'diamonds_2', 'spades_5', 'clubs_10', 'clubs_king', 'hearts_6', 'diamonds_6']
09/09/2021, 16:07:29|5|15|Three of a kind|['spades_4', 'hearts_10', 'diamonds_4', 'hearts_4', 'spades_3']|45|Full house|['diamonds_queen', 'diamonds_2', 'diamonds_4', 'hearts_4', 'spades_jack', 'spades_4', 'hearts_10', 'spades_3', 'spades_queen', 'clubs_6']
09/09/2021, 16:07:37|5|5|Pair Queen's|['hearts_4', 'clubs_queen', 'hearts_queen', 'spades_10', 'hearts_2']|20|Straight|['hearts_3', 'clubs_queen', 'hearts_queen', 'hearts_jack', 'spades_7', 'hearts_4', 'spades_10', 'hearts_2', 'hearts_king', 'hearts_10']
09/09/2021, 16:07:44|5|10|Two pair|['hearts_7', 'spades_4', 'hearts_4', 'hearts_2', 'clubs_2']|45|Full house|['hearts_queen', 'spades_4', 'hearts_4', 'hearts_2', 'clubs_2', 'hearts_7', 'spades_queen', 'hearts_9', 'diamonds_4', 'diamonds_8']
09/09/2021, 16:07:57|5|0||['diamonds_queen', 'clubs_8', 'hearts_7', 'clubs_9', 'clubs_5']|20|Straight|['diamonds_queen', 'hearts_8', 'hearts_10', 'diamonds_7', 'spades_6', 'clubs_8', 'hearts_7', 'clubs_9', 'clubs_5', 'diamonds_10']
09/09/2021, 16:08:06|5|5|Pair Jack's|['hearts_2', 'diamonds_8', 'spades_jack', 'spades_7', 'diamonds_jack']|10|Two pair|['hearts_10', 'hearts_8', 'spades_jack', 'hearts_7', 'diamonds_jack', 'hearts_2', 'diamonds_8', 'spades_7', 'diamonds_2', 'clubs_king']
09/09/2021, 16:08:15|5|5|Pair Ace's|['diamonds_ace', 'spades_queen', 'spades_ace', 'clubs_3', 'clubs_king']|20|Straight|['diamonds_ace', 'clubs_7', 'hearts_6', 'hearts_4', 'clubs_king', 'spades_queen', 'spades_ace', 'clubs_3', 'hearts_3', 'spades_9']
09/09/2021, 16:08:24|5|0||['spades_jack', 'spades_9', 'spades_7', 'diamonds_king', 'spades_queen']|20|Straight|['spades_jack', 'spades_9', 'spades_7', 'diamonds_2', 'spades_queen', 'diamonds_king', 'clubs_10', 'hearts_8', 'hearts_5', 'diamonds_ace']
09/09/2021, 16:08:34|5|0||['diamonds_3', 'spades_queen', 'diamonds_4', 'clubs_4', 'clubs_7']|45|Full house|['spades_3', 'spades_king', 'diamonds_4', 'clubs_4', 'hearts_jack', 'diamonds_3', 'spades_queen', 'clubs_7', 'hearts_ace', 'hearts_3']
09/09/2021, 16:08:44|5|0||['hearts_8', 'hearts_10', 'spades_5', 'hearts_2', 'hearts_4']|30|Flush|['hearts_8', 'hearts_10', 'spades_king', 'hearts_2', 'hearts_4', 'spades_5', 'spades_2', 'spades_7', 'clubs_queen', 'hearts_jack']
09/09/2021, 16:08:54|5|10|Two pair|['diamonds_2', 'spades_4', 'clubs_4', 'hearts_2', 'diamonds_5']|45|Full house|['diamonds_2', 'spades_4', 'clubs_4', 'hearts_2', 'spades_queen', 'diamonds_5', 'diamonds_10', 'spades_5', 'clubs_9', 'hearts_4']
09/09/2021, 16:09:02|5|0||['hearts_8', 'diamonds_4', 'spades_3', 'clubs_9', 'clubs_8']|10|Two pair|['hearts_8', 'hearts_9', 'spades_4', 'diamonds_10', 'clubs_8', 'diamonds_4', 'spades_3', 'clubs_9', 'spades_6', 'hearts_10']
09/09/2021, 16:09:11|5|10|Two pair|['spades_10', 'clubs_8', 'diamonds_5', 'hearts_5', 'spades_8']|20|Straight|['hearts_ace', 'clubs_8', 'spades_3', 'diamonds_4', 'spades_8', 'spades_10', 'diamonds_5', 'hearts_5', 'diamonds_jack', 'clubs_queen']
09/09/2021, 16:09:22|5|0||['clubs_6', 'spades_king', 'diamonds_queen', 'hearts_ace', 'hearts_6']|20|Straight|['clubs_6', 'spades_7', 'clubs_ace', 'spades_9', 'hearts_6', 'spades_king', 'diamonds_queen', 'hearts_ace', 'hearts_8', 'diamonds_5']
09/09/2021, 16:09:34|5|0||['clubs_10', 'hearts_6', 'clubs_8', 'hearts_2', 'spades_7']|20|Straight|['diamonds_10', 'hearts_6', 'clubs_8', 'clubs_2', 'spades_7', 'clubs_10', 'hearts_2', 'hearts_5', 'hearts_3', 'spades_9']
09/09/2021, 16:09:46|5|0||['hearts_4', 'hearts_3', 'clubs_5', 'hearts_ace', 'hearts_queen']|20|Straight|['hearts_4', 'hearts_3', 'diamonds_king', 'hearts_ace', 'hearts_queen', 'clubs_5', 'spades_7', 'spades_6', 'hearts_9', 'hearts_10']
09/09/2021, 16:09:54|5|15|Three of a kind|['clubs_5', 'spades_5', 'hearts_5', 'spades_3', 'clubs_6']|45|Full house|['clubs_5', 'spades_5', 'hearts_5', 'hearts_2', 'spades_8', 'spades_3', 'clubs_6', 'hearts_3', 'spades_10', 'clubs_queen']
09/09/2021, 16:10:02|5|0||['clubs_jack', 'diamonds_7', 'clubs_4', 'clubs_3', 'clubs_9']|10|Two pair|['clubs_jack', 'diamonds_5', 'spades_9', 'diamonds_2', 'spades_3', 'diamonds_7', 'clubs_4', 'clubs_3', 'clubs_9', 'hearts_jack']
09/09/2021, 16:10:09|5|15|Three of a kind|['hearts_ace', 'clubs_6', 'clubs_5', 'diamonds_ace', 'clubs_ace']|15|Three of a kind|['hearts_ace', 'hearts_10', 'clubs_2', 'diamonds_5', 'clubs_ace', 'clubs_6', 'clubs_5', 'diamonds_ace', 'hearts_5', 'diamonds_6']
09/09/2021, 16:10:18|5|0||['spades_8', 'clubs_8', 'clubs_2', 'clubs_queen', 'clubs_7']|30|Flush|['diamonds_9', 'clubs_8', 'clubs_2', 'clubs_queen', 'clubs_7', 'spades_8', 'hearts_5', 'hearts_9', 'clubs_3', 'diamonds_2']
09/09/2021, 16:10:25|5|5|Pair Ace's|['hearts_7', 'clubs_ace', 'spades_ace', 'spades_6', 'diamonds_10']|10|Two pair|['diamonds_queen', 'clubs_ace', 'spades_ace', 'hearts_4', 'diamonds_jack', 'hearts_7', 'spades_6', 'diamonds_10', 'spades_jack', 'clubs_4']
09/09/2021, 16:10:33|5|0||['clubs_jack', 'hearts_queen', 'spades_2', 'spades_10', 'clubs_2']|20|Straight|['diamonds_2', 'hearts_queen', 'clubs_7', 'hearts_6', 'clubs_4', 'clubs_jack', 'spades_2', 'spades_10', 'clubs_2', 'spades_5']
09/09/2021, 16:10:39|5|5|Pair Ace's|['hearts_ace', 'diamonds_ace', 'spades_3', 'clubs_9', 'diamonds_jack']|30|Flush|['hearts_ace', 'diamonds_ace', 'clubs_6', 'diamonds_7', 'diamonds_2', 'spades_3', 'clubs_9', 'diamonds_jack', 'spades_10', 'diamonds_10']
09/09/2021, 16:10:52|5|0||['clubs_queen', 'clubs_3', 'hearts_2', 'spades_4', 'hearts_4']|30|Flush|['hearts_7', 'diamonds_6', 'hearts_8', 'spades_4', 'hearts_4', 'clubs_queen', 'clubs_3', 'hearts_2', 'spades_9', 'hearts_6']
09/09/2021, 16:11:02|5|30|Flush|['clubs_8', 'clubs_ace', 'clubs_queen', 'clubs_7', 'clubs_jack']|30|Flush|['clubs_8', 'diamonds_6', 'clubs_queen', 'clubs_7', 'clubs_jack', 'clubs_ace', 'spades_ace', 'hearts_10', 'diamonds_queen', 'spades_7']
09/09/2021, 16:11:13|5|0||['diamonds_king', 'diamonds_9', 'hearts_5', 'spades_9', 'hearts_jack']|30|Flush|['diamonds_king', 'diamonds_8', 'hearts_4', 'spades_3', 'hearts_jack', 'diamonds_9', 'hearts_5', 'spades_9', 'hearts_king', 'hearts_ace']
09/09/2021, 16:11:21|5|0||['diamonds_9', 'hearts_queen', 'spades_3', 'spades_king', 'diamonds_2']|20|Straight|['hearts_4', 'hearts_queen', 'spades_7', 'hearts_2', 'spades_10', 'diamonds_9', 'spades_3', 'spades_king', 'diamonds_2', 'clubs_10']
09/09/2021, 16:11:29|5|10|Two pair|['hearts_ace', 'diamonds_2', 'clubs_2', 'spades_ace', 'hearts_5']|45|Full house|['hearts_ace', 'clubs_3', 'spades_4', 'spades_ace', 'spades_5', 'diamonds_2', 'clubs_2', 'hearts_5', 'spades_queen', 'diamonds_ace']
09/09/2021, 16:11:37|5|5|Pair Queen's|['diamonds_queen', 'diamonds_5', 'spades_ace', 'diamonds_8', 'clubs_queen']|10|Two pair|['diamonds_queen', 'hearts_2', 'spades_ace', 'spades_8', 'hearts_5', 'diamonds_5', 'diamonds_8', 'clubs_queen', 'hearts_7', 'diamonds_king']
09/09/2021, 16:11:49|5|0||['hearts_queen', 'hearts_3', 'clubs_king', 'diamonds_jack', 'hearts_10']|20|Straight|['hearts_queen', 'spades_2', 'clubs_king', 'diamonds_jack', 'hearts_10', 'hearts_3', 'hearts_6', 'spades_jack', 'hearts_jack', 'hearts_ace']
09/09/2021, 16:12:00|5|0||['clubs_8', 'clubs_jack', 'clubs_5', 'clubs_7', 'spades_2']|45|Full house|['clubs_8', 'clubs_jack', 'clubs_5', 'clubs_7', 'diamonds_2', 'spades_2', 'spades_8', 'clubs_2', 'hearts_ace', 'diamonds_queen']
09/09/2021, 16:12:09|5|5|Pair Queen's|['hearts_queen', 'clubs_2', 'hearts_7', 'clubs_king', 'diamonds_queen']|10|Two pair|['hearts_queen', 'diamonds_king', 'diamonds_9', 'diamonds_7', 'diamonds_queen', 'clubs_2', 'hearts_7', 'clubs_king', 'clubs_3', 'clubs_9']
09/09/2021, 16:12:18|5|0||['clubs_5', 'diamonds_10', 'clubs_3', 'spades_6', 'hearts_10']|30|Flush|['diamonds_8', 'diamonds_10', 'hearts_7', 'clubs_king', 'hearts_10', 'clubs_5', 'clubs_3', 'spades_6', 'clubs_8', 'clubs_7']
09/09/2021, 16:12:27|5|0||['clubs_3', 'spades_8', 'spades_9', 'spades_queen', 'spades_ace']|30|Flush|['clubs_2', 'spades_8', 'spades_9', 'spades_queen', 'spades_ace', 'clubs_3', 'spades_2', 'clubs_5', 'hearts_7', 'hearts_ace']
09/09/2021, 16:12:35|5|15|Three of a kind|['clubs_jack', 'spades_8', 'hearts_10', 'hearts_jack', 'diamonds_jack']|45|Full house|['hearts_2', 'hearts_7', 'diamonds_queen', 'hearts_jack', 'diamonds_jack', 'clubs_jack', 'spades_8', 'hearts_10', 'spades_ace', 'spades_7']
09/09/2021, 16:12:45|5|0||['clubs_9', 'diamonds_8', 'hearts_jack', 'clubs_8', 'spades_3']|20|Straight|['hearts_king', 'diamonds_8', 'clubs_7', 'clubs_8', 'diamonds_9', 'clubs_9', 'hearts_jack', 'spades_3', 'hearts_6', 'spades_ace']
09/09/2021, 16:12:53|5|5|Pair Jack's|['hearts_jack', 'clubs_king', 'spades_jack', 'diamonds_ace', 'hearts_6']|10|Two pair|['hearts_jack', 'clubs_10', 'spades_jack', 'hearts_king', 'clubs_4', 'clubs_king', 'diamonds_ace', 'hearts_6', 'hearts_8', 'spades_8']
09/09/2021, 16:13:01|5|0||['spades_8', 'diamonds_4', 'hearts_jack', 'hearts_8', 'clubs_9']|20|Straight|['spades_8', 'diamonds_jack', 'spades_5', 'hearts_8', 'spades_7', 'diamonds_4', 'hearts_jack', 'clubs_9', 'diamonds_3', 'clubs_2']
09/09/2021, 16:13:11|5|0||['clubs_9', 'diamonds_4', 'clubs_2', 'spades_9', 'clubs_king']|20|Straight|['clubs_9', 'diamonds_ace', 'diamonds_5', 'spades_9', 'clubs_3', 'diamonds_4', 'clubs_2', 'clubs_king', 'diamonds_3', 'hearts_8']
09/09/2021, 16:13:18|5|5|Pair Ace's|['hearts_8', 'diamonds_ace', 'clubs_ace', 'clubs_5', 'hearts_4']|10|Two pair|['spades_3', 'diamonds_ace', 'clubs_ace', 'diamonds_2', 'diamonds_jack', 'hearts_8', 'clubs_5', 'hearts_4', 'hearts_2', 'diamonds_8']
09/09/2021, 16:13:25|5|5|Pair Queen's|['hearts_queen', 'diamonds_queen', 'spades_ace', 'spades_4', 'hearts_10']|10|Two pair|['diamonds_4', 'diamonds_queen', 'spades_ace', 'diamonds_7', 'clubs_9', 'hearts_queen', 'spades_4', 'hearts_10', 'diamonds_5', 'hearts_3']
09/09/2021, 16:13:33|5|5|Pair King's|['hearts_jack', 'diamonds_king', 'hearts_king', 'diamonds_10', 'spades_5']|10|Two pair|['hearts_jack', 'clubs_3', 'diamonds_9', 'clubs_5', 'hearts_2', 'diamonds_king', 'hearts_king', 'diamonds_10', 'spades_5', 'diamonds_jack']
09/09/2021, 16:13:41|5|0||['hearts_queen', 'hearts_6', 'diamonds_jack', 'spades_4', 'hearts_10']|20|Straight|['hearts_queen', 'spades_8', 'diamonds_jack', 'spades_10', 'hearts_5', 'hearts_6', 'spades_4', 'hearts_10', 'diamonds_4', 'diamonds_3']
09/10/2021, 22:26:55|5|10|Two pair|['clubs_7', 'clubs_4', 'clubs_10', 'spades_4', 'diamonds_10']|10|Two pair|['hearts_queen', 'clubs_4', 'clubs_10', 'spades_4', 'diamonds_10', 'clubs_7', 'spades_ace', 'clubs_ace', 'diamonds_5', 'hearts_9']
09/10/2021, 22:27:08|5|0||['hearts_king', 'clubs_4', 'spades_6', 'clubs_queen', 'diamonds_5']|20|Straight|['hearts_king', 'spades_7', 'diamonds_8', 'diamonds_4', 'spades_10', 'clubs_4', 'spades_6', 'clubs_queen', 'diamonds_5', 'hearts_8']
09/10/2021, 22:27:16|5|0||['hearts_ace', 'clubs_king', 'diamonds_2', 'clubs_2', 'hearts_10']|20|Straight|['clubs_jack', 'spades_ace', 'diamonds_2', 'clubs_2', 'diamonds_7', 'hearts_ace', 'clubs_king', 'hearts_10', 'spades_6', 'hearts_3']
09/10/2021, 22:27:25|5|0||['diamonds_5', 'hearts_jack', 'spades_5', 'diamonds_7', 'diamonds_king']|20|Straight|['clubs_3', 'hearts_6', 'hearts_2', 'diamonds_4', 'diamonds_king', 'diamonds_5', 'hearts_jack', 'spades_5', 'diamonds_7', 'clubs_5']
09/10/2021, 22:27:34|5|0||['hearts_jack', 'clubs_4', 'hearts_7', 'hearts_ace', 'hearts_4']|20|Straight|['spades_queen', 'clubs_4', 'diamonds_ace', 'spades_8', 'hearts_4', 'hearts_jack', 'hearts_7', 'hearts_ace', 'spades_9', 'spades_6']
09/10/2021, 22:27:43|5|0||['diamonds_jack', 'diamonds_4', 'diamonds_queen', 'spades_ace', 'clubs_king']|20|Straight|['diamonds_jack', 'hearts_10', 'hearts_3', 'spades_ace', 'clubs_king', 'diamonds_4', 'diamonds_queen', 'clubs_9', 'spades_9', 'hearts_king']
09/10/2021, 22:27:54|5|0||['spades_king', 'spades_5', 'diamonds_8', 'hearts_ace', 'diamonds_6']|20|Straight|['spades_king', 'hearts_7', 'hearts_4', 'hearts_ace', 'clubs_3', 'spades_5', 'diamonds_8', 'diamonds_6', 'spades_jack', 'clubs_7']
09/10/2021, 22:28:01|5|5|Pair King's|['hearts_6', 'hearts_king', 'hearts_2', 'diamonds_king', 'spades_3']|20|Straight|['hearts_7', 'hearts_king', 'spades_8', 'diamonds_king', 'spades_5', 'hearts_6', 'hearts_2', 'spades_3', 'diamonds_10', 'diamonds_9']
09/10/2021, 22:28:10|5|0||['clubs_7', 'hearts_2', 'spades_3', 'clubs_ace', 'clubs_3']|45|Full house|['spades_queen', 'spades_9', 'spades_3', 'diamonds_4', 'clubs_3', 'clubs_7', 'hearts_2', 'clubs_ace', 'diamonds_3', 'diamonds_queen']
09/10/2021, 22:28:18|5|0||['clubs_6', 'spades_10', 'clubs_jack', 'hearts_queen', 'diamonds_10']|10|Two pair|['hearts_jack', 'spades_10', 'spades_ace', 'spades_2', 'diamonds_10', 'clubs_6', 'clubs_jack', 'hearts_queen', 'diamonds_5', 'hearts_8']
09/10/2021, 22:28:30|5|5|Pair Jack's|['hearts_king', 'clubs_6', 'hearts_jack', 'spades_jack', 'hearts_10']|20|Straight|['hearts_king', 'diamonds_10', 'hearts_jack', 'clubs_9', 'hearts_10', 'clubs_6', 'spades_jack', 'diamonds_8', 'spades_7', 'spades_6']
09/10/2021, 22:28:38|5|5|Pair Jack's|['hearts_5', 'spades_ace', 'spades_jack', 'clubs_jack', 'diamonds_8']|10|Two pair|['hearts_2', 'diamonds_king', 'spades_jack', 'clubs_jack', 'spades_9', 'hearts_5', 'spades_ace', 'diamonds_8', 'hearts_3', 'clubs_9']
09/10/2021, 22:28:46|5|0||['spades_9', 'spades_2', 'diamonds_9', 'diamonds_8', 'diamonds_4']|30|Flush|['spades_9', 'clubs_3', 'diamonds_9', 'diamonds_5', 'spades_queen', 'spades_2', 'diamonds_8', 'diamonds_4', 'spades_3', 'spades_10']
09/10/2021, 22:28:53|5|0||['hearts_2', 'hearts_jack', 'spades_5', 'clubs_5', 'clubs_6']|30|Flush|['hearts_ace', 'hearts_10', 'spades_5', 'clubs_5', 'hearts_4', 'hearts_2', 'hearts_jack', 'clubs_6', 'spades_10', 'spades_3']
09/10/2021, 22:29:03|5|0||['clubs_jack', 'spades_7', 'hearts_2', 'clubs_king', 'diamonds_2']|10|Two pair|['clubs_jack', 'hearts_8', 'hearts_2', 'clubs_king', 'diamonds_2', 'spades_7', 'diamonds_7', 'hearts_jack', 'diamonds_6', 'clubs_6']
09/10/2021, 22:29:11|5|0||['hearts_5', 'spades_6', 'clubs_ace', 'diamonds_7', 'clubs_7']|45|Full house|['clubs_8', 'spades_2', 'clubs_ace', 'diamonds_9', 'spades_7', 'hearts_5', 'spades_6', 'diamonds_7', 'clubs_7', 'clubs_5']
09/10/2021, 22:29:18|5|0||['diamonds_9', 'spades_3', 'diamonds_5', 'hearts_queen', 'hearts_king']|30|Flush|['diamonds_4', 'diamonds_10', 'clubs_3', 'hearts_queen', 'spades_6', 'diamonds_9', 'spades_3', 'diamonds_5', 'hearts_king', 'diamonds_2']
09/10/2021, 22:29:26|5|0||['spades_6', 'clubs_jack', 'clubs_6', 'diamonds_2', 'diamonds_9']|45|Full house|['spades_6', 'clubs_queen', 'clubs_6', 'hearts_9', 'hearts_8', 'clubs_jack', 'diamonds_2', 'diamonds_9', 'spades_8', 'hearts_6']
09/10/2021, 22:29:35|5|0||['hearts_5', 'spades_2', 'spades_10', 'spades_jack', 'diamonds_8']|30|Flush|['clubs_9', 'spades_8', 'hearts_3', 'spades_jack', 'hearts_7', 'hearts_5', 'spades_2', 'spades_10', 'diamonds_8', 'spades_5']
09/10/2021, 22:29:44|5|10|Two pair|['hearts_queen', 'hearts_3', 'clubs_ace', 'hearts_ace', 'spades_3']|10|Two pair|['clubs_5', 'hearts_3', 'spades_10', 'clubs_6', 'spades_3', 'hearts_queen', 'clubs_ace', 'hearts_ace', 'hearts_6', 'diamonds_5']
09/10/2021, 22:29:51|5|5|Pair Queen's|['diamonds_9', 'clubs_king', 'diamonds_queen', 'clubs_queen', 'spades_10']|10|Two pair|['clubs_10', 'clubs_king', 'diamonds_queen', 'spades_7', 'clubs_5', 'diamonds_9', 'clubs_queen', 'spades_10', 'spades_king', 'hearts_4']
09/10/2021, 22:29:59|5|0||['diamonds_7', 'diamonds_4', 'clubs_2', 'clubs_4', 'spades_queen']|20|Straight|['hearts_5', 'diamonds_4', 'hearts_ace', 'clubs_4', 'hearts_king', 'diamonds_7', 'clubs_2', 'spades_queen', 'clubs_5', 'diamonds_jack']
09/10/2021, 22:30:06|5|10|Two pair|['hearts_6', 'diamonds_queen', 'spades_8', 'diamonds_6', 'spades_queen']|20|Straight|['spades_10', 'diamonds_queen', 'diamonds_2', 'hearts_9', 'spades_queen', 'hearts_6', 'spades_8', 'diamonds_6', 'spades_jack', 'diamonds_ace']
09/10/2021, 22:30:16|5|0||['clubs_4', 'spades_4', 'hearts_jack', 'spades_queen', 'spades_ace']|20|Straight|['clubs_4', 'spades_4', 'clubs_7', 'spades_queen', 'hearts_5', 'hearts_jack', 'spades_ace', 'spades_8', 'diamonds_10', 'clubs_8']
09/10/2021, 22:30:24|5|0||['hearts_4', 'diamonds_6', 'diamonds_jack', 'clubs_6', 'hearts_queen']|20|Straight|['spades_8', 'diamonds_6', 'diamonds_jack', 'clubs_6', 'spades_7', 'hearts_4', 'hearts_queen', 'diamonds_9', 'spades_4', 'clubs_8']
09/10/2021, 22:30:31|5|0||['spades_6', 'diamonds_9', 'hearts_9', 'diamonds_3', 'spades_king']|20|Straight|['spades_ace', 'diamonds_9', 'hearts_9', 'diamonds_king', 'clubs_4', 'spades_6', 'diamonds_3', 'spades_king', 'spades_10', 'clubs_queen']
09/10/2021, 22:30:39|5|0||['clubs_5', 'diamonds_ace', 'clubs_jack', 'diamonds_queen', 'hearts_5']|20|Straight|['clubs_5', 'diamonds_10', 'clubs_jack', 'clubs_9', 'hearts_5', 'diamonds_ace', 'diamonds_queen', 'clubs_ace', 'diamonds_2', 'hearts_3']
09/10/2021, 22:30:47|5|0||['diamonds_10', 'spades_7', 'clubs_3', 'spades_6', 'clubs_6']|20|Straight|['diamonds_5', 'hearts_8', 'spades_jack', 'spades_6', 'clubs_6', 'diamonds_10', 'spades_7', 'clubs_3', 'spades_queen', 'hearts_5']
09/10/2021, 22:30:54|5|5|Pair Queen's|['hearts_2', 'clubs_queen', 'diamonds_queen', 'spades_7', 'hearts_4']|30|Flush|['spades_jack', 'clubs_queen', 'diamonds_queen', 'spades_8', 'clubs_4', 'hearts_2', 'spades_7', 'hearts_4', 'spades_king', 'spades_5']
09/10/2021, 22:31:01|5|0||['hearts_10', 'spades_2', 'clubs_2', 'diamonds_ace', 'clubs_8']|30|Flush|['spades_9', 'spades_2', 'clubs_2', 'clubs_king', 'clubs_5', 'hearts_10', 'diamonds_ace', 'clubs_8', 'hearts_king', 'clubs_6']
09/10/2021, 22:31:08|5|0||['clubs_6', 'spades_ace', 'clubs_7', 'clubs_10', 'hearts_7']|45|Full house|['diamonds_3', 'spades_ace', 'hearts_10', 'spades_8', 'diamonds_7', 'clubs_6', 'clubs_7', 'clubs_10', 'hearts_7', 'clubs_queen']
09/10/2021, 22:31:18|5|0||['spades_jack', 'diamonds_ace', 'hearts_7', 'clubs_6', 'spades_7']|10|Two pair|['diamonds_5', 'clubs_9', 'hearts_7', 'spades_queen', 'spades_7', 'spades_jack', 'diamonds_ace', 'clubs_6', 'hearts_2', 'diamonds_2']
09/10/2021, 22:31:25|5|0||['clubs_9', 'diamonds_10', 'spades_9', 'spades_king', 'diamonds_4']|20|Straight|['clubs_9', 'clubs_jack', 'spades_9', 'clubs_4', 'clubs_king', 'diamonds_10', 'spades_king', 'diamonds_4', 'hearts_queen', 'hearts_2']
09/10/2021, 22:31:33|5|15|Three of a kind|['diamonds_9', 'diamonds_jack', 'spades_5', 'hearts_9', 'clubs_9']|20|Straight|['spades_ace', 'spades_4', 'diamonds_king', 'hearts_9', 'clubs_9', 'diamonds_9', 'diamonds_jack', 'spades_5', 'clubs_6', 'spades_3']
09/10/2021, 22:31:41|5|15|Three of a kind|['diamonds_8', 'hearts_2', 'diamonds_2', 'hearts_6', 'clubs_2']|45|Full house|['clubs_4', 'hearts_2', 'clubs_king', 'spades_9', 'clubs_2', 'diamonds_8', 'diamonds_2', 'hearts_6', 'diamonds_5', 'diamonds_6']
09/10/2021, 22:31:52|5|0||['spades_9', 'spades_queen', 'hearts_ace', 'spades_8', 'spades_10']|30|Flush|['spades_9', 'spades_queen', 'clubs_8', 'spades_8', 'spades_10', 'hearts_ace', 'clubs_2', 'hearts_king', 'diamonds_queen', 'spades_6']
09/10/2021, 22:32:01|5|0||['clubs_jack', 'diamonds_ace', 'hearts_7', 'hearts_6', 'clubs_queen']|20|Straight|['clubs_jack', 'diamonds_ace', 'diamonds_7', 'diamonds_10', 'clubs_3', 'hearts_7', 'hearts_6', 'clubs_queen', 'spades_3', 'diamonds_5']
09/10/2021, 22:32:09|5|0||['clubs_9', 'spades_3', 'spades_9', 'hearts_queen', 'diamonds_ace']|10|Two pair|['clubs_9', 'diamonds_4', 'spades_9', 'diamonds_6', 'diamonds_ace', 'spades_3', 'hearts_queen', 'hearts_jack', 'spades_2', 'spades_queen']
09/10/2021, 22:32:16|5|0||['diamonds_5', 'spades_8', 'hearts_3', 'clubs_jack', 'clubs_king']|20|Straight|['spades_10', 'spades_7', 'diamonds_3', 'diamonds_4', 'clubs_king', 'diamonds_5', 'spades_8', 'hearts_3', 'clubs_jack', 'spades_4']
09/10/2021, 22:32:23|5|15|Three of a kind|['hearts_jack', 'hearts_king', 'diamonds_king', 'spades_king', 'spades_10']|45|Full house|['diamonds_jack', 'hearts_king', 'spades_6', 'spades_king', 'diamonds_4', 'hearts_jack', 'diamonds_king', 'spades_10', 'hearts_7', 'clubs_queen']
09/10/2021, 22:32:33|5|0||['hearts_jack', 'clubs_king', 'diamonds_queen', 'spades_5', 'diamonds_5']|45|Full house|['clubs_jack', 'hearts_4', 'hearts_ace', 'spades_5', 'diamonds_5', 'hearts_jack', 'clubs_king', 'diamonds_queen', 'spades_3', 'diamonds_jack']
